ID,Age,Rotten Tomatoes,Netflix,Disney+
2624,5,46,1,0
2625,0,46,1,0
2626,0,46,1,0
2627,0,46,1,0
2628,0,46,1,0
2629,0,46,1,0
2630,0,46,1,0
2631,3,46,1,0
2632,0,46,1,0
2633,5,46,1,0
2634,0,46,1,0
2635,1,46,1,0
2636,0,46,1,0
2637,5,46,1,0
2638,5,46,1,0
2639,4,46,1,0
2640,0,46,1,0
2641,0,46,1,0
2642,5,46,1,0
2643,0,46,1,0
2644,0,46,1,0
2645,0,46,1,0
2646,0,46,1,0
2647,0,46,1,0
2648,0,46,1,0
2649,0,46,1,0
2650,0,46,1,0
2651,4,46,1,0
2652,0,46,1,0
2653,0,46,1,0
2654,5,46,1,0
2655,5,46,1,0
2656,0,46,1,0
2657,0,46,1,0
2658,3,46,1,0
2659,5,46,1,0
2660,0,46,1,0
2661,0,46,1,0
2662,1,46,1,0
2663,4,46,1,0
2664,0,46,1,0
2665,0,46,1,0
2666,2,46,1,0
2667,2,46,1,0
2668,4,46,1,0
2669,0,46,1,0
2670,0,46,1,0
2671,0,46,1,0
2672,1,46,1,0
2673,0,46,1,0
2674,0,46,1,0
2675,0,46,1,0
2676,0,46,1,0
2677,3,46,1,0
2678,0,46,1,0
2679,0,46,1,0
2680,5,46,1,0
2681,2,46,1,0
2682,0,46,1,0
2683,0,46,1,0
2684,4,46,1,0
2685,0,46,1,0
2686,0,46,1,0
2687,5,46,1,0
2688,0,46,1,0
2689,4,46,1,0
2690,0,46,1,0
2691,0,46,1,0
2692,0,46,1,0
2693,5,46,1,0
2694,0,46,1,0
2695,0,46,1,0
2696,4,46,1,0
2697,0,46,1,0
2698,4,45,1,0
2699,3,45,1,0
2700,0,45,1,0
2701,0,45,1,0
2702,0,45,1,0
2703,1,45,1,0
2704,5,45,1,0
2705,5,45,1,0
2706,0,45,1,0
2707,0,45,1,0
2708,0,45,1,0
2709,5,45,1,0
2710,0,45,1,0
2711,0,45,1,0
2712,0,45,1,0
2713,0,45,1,0
2714,5,45,1,0
2715,0,45,1,0
2716,3,45,1,0
2717,5,45,1,0
2718,5,45,1,0
2719,5,45,1,0
2720,0,45,1,0
2721,0,45,1,0
2722,0,45,1,0
2723,0,45,1,0
2724,0,45,1,0
2725,0,45,1,0
2726,0,45,1,0
2727,0,45,1,0
2728,4,45,1,0
2729,0,45,1,0
2730,1,45,1,0
2731,0,45,1,0
2732,0,45,1,0
2733,0,45,1,0
2734,0,45,1,0
2735,5,45,1,0
2736,0,45,1,0
2737,5,45,1,0
2738,0,45,1,0
2739,0,45,1,0
2740,0,45,1,0
2741,0,45,1,0
2742,3,45,1,0
2743,3,45,1,0
2744,0,45,1,0
2745,0,45,1,0
2746,0,45,1,0
2747,0,45,1,0
2748,1,45,1,0
2749,0,45,1,0
2750,0,45,1,0
2751,1,45,1,0
2752,5,45,1,0
2753,4,45,1,0
2754,0,45,1,0
2755,0,45,1,0
2756,0,45,1,0
2757,4,45,1,0
2758,0,45,1,0
2759,2,45,1,0
2760,0,45,1,0
2761,1,45,1,0
2762,0,45,1,0
2763,0,45,1,0
2764,1,45,1,0
2765,0,45,1,0
2766,5,45,1,0
2767,0,45,1,0
2768,0,45,1,0
2769,0,45,1,0
2770,0,45,1,0
2771,0,45,1,0
2772,0,45,1,0
2773,5,45,1,0
2774,1,45,1,0
2775,0,45,1,0
2776,0,44,1,0
2777,1,44,1,0
2778,0,44,1,0
2779,5,44,1,0
2780,0,44,1,0
2781,0,44,1,0
2782,2,44,1,0
2783,0,44,1,0
2784,0,44,1,0
2785,0,44,1,0
2786,5,44,1,0
2787,0,44,1,0
2788,0,44,1,0
2789,0,44,1,0
2790,3,44,1,0
2791,0,44,1,0
2792,0,44,1,0
2793,4,44,1,0
2794,0,44,1,0
2795,0,44,1,0
2796,0,44,1,0
2797,0,44,1,0
2798,0,44,1,0
2799,0,44,1,0
2800,0,44,1,0
2801,0,44,1,0
2802,0,44,1,0
2803,3,44,1,0
2804,0,44,1,0
2805,0,44,1,0
2806,0,44,1,0
2807,0,44,1,0
2808,0,44,1,0
2809,0,44,1,0
2810,0,44,1,0
2811,0,44,1,0
2812,0,44,1,0
2813,0,44,1,0
2814,0,44,1,0
2815,0,44,1,0
2816,0,44,1,0
2817,0,44,1,0
2818,0,44,1,0
2819,0,44,1,0
2820,0,44,1,0
2821,0,44,1,0
2822,0,44,1,0
2823,0,44,1,0
2824,1,44,1,0
2825,0,44,1,0
2826,0,44,1,0
2827,5,44,1,0
2828,0,44,1,0
2829,5,44,1,0
2830,0,44,1,0
2831,0,44,1,0
2832,0,44,1,0
2833,0,44,1,0
2834,0,44,1,0
2835,0,44,1,0
2836,0,44,1,0
2837,0,44,1,0
2838,0,44,1,0
2839,5,44,1,0
2840,0,44,1,0
2841,5,44,1,0
2842,0,44,1,0
2843,0,44,1,0
2844,1,44,1,0
2845,5,44,1,0
2846,0,44,1,0
2847,1,44,1,0
2848,0,44,1,0
2849,0,44,1,0
2850,0,44,1,0
2851,0,44,1,0
2852,0,44,1,0
2853,0,44,1,0
2854,0,44,1,0
2855,0,44,1,0
2856,3,44,1,0
2857,0,44,1,0
2858,3,44,1,0
2859,0,44,1,0
2860,0,44,1,0
2861,2,44,1,0
2862,1,44,1,0
2863,0,44,1,0
2864,0,44,1,0
2865,0,44,1,0
2866,0,44,1,0
2867,5,44,1,0
2868,0,44,1,0
2869,1,44,1,0
2870,0,44,1,0
2871,5,44,1,0
2872,0,44,1,0
2873,2,44,1,0
2874,0,44,1,0
2875,3,44,1,0
2876,0,44,1,0
2877,0,44,1,0
2878,0,44,1,0
2879,0,44,1,0
2880,0,44,1,0
2881,4,44,1,0
2882,1,44,1,0
2883,0,43,1,0
2884,0,43,1,0
2885,0,43,1,0
2886,0,43,1,0
2887,0,43,1,0
2888,0,43,1,0
2889,0,43,1,0
2890,0,43,1,0
2891,2,43,1,0
2892,0,43,1,0
2893,4,43,1,0
2894,0,43,1,0
2895,0,43,1,0
2896,0,43,1,0
2897,0,43,1,0
2898,0,43,1,0
2899,0,43,1,0
2900,2,43,1,0
2901,0,43,1,0
2902,0,43,1,0
2903,5,43,1,0
2904,0,43,1,0
2905,0,43,1,0
2906,0,43,1,0
2907,0,43,1,0
2908,0,43,1,0
2909,0,43,1,0
2910,5,43,1,0
2911,0,43,1,0
2912,3,43,1,0
2913,0,43,1,0
2914,0,43,1,0
2915,1,43,1,0
2916,0,43,1,0
2917,0,43,1,0
2918,0,43,1,0
2919,0,43,1,0
2920,0,43,1,0
2921,2,43,1,0
2922,0,43,1,0
2923,0,43,1,0
2924,0,43,1,0
2925,4,43,1,0
2926,0,43,1,0
2927,0,43,1,0
2928,0,43,1,0
2929,0,43,1,0
2930,0,43,1,0
2931,5,43,1,0
2932,0,43,1,0
2933,0,43,1,0
2934,0,43,1,0
2935,0,43,1,0
2936,2,43,1,0
2937,0,43,1,0
2938,5,43,1,0
2939,0,43,1,0
2940,0,43,1,0
2941,0,43,1,0
2942,0,43,1,0
2943,0,43,1,0
2944,0,43,1,0
2945,0,43,1,0
2946,1,43,1,0
2947,0,43,1,0
2948,5,43,1,0
2949,0,43,1,0
2950,2,43,1,0
2951,0,43,1,0
2952,0,43,1,0
2953,0,43,1,0
2954,0,43,1,0
2955,5,43,1,0
2956,0,43,1,0
2957,0,43,1,0
2958,4,43,1,0
2959,0,43,1,0
2960,0,43,1,0
2961,0,43,1,0
2962,2,43,1,0
2963,0,43,1,0
2964,0,43,1,0
2965,0,43,1,0
2966,0,43,1,0
2967,0,43,1,0
2968,0,43,1,0
2969,0,43,1,0
2970,0,43,1,0
2971,0,43,1,0
2972,0,43,1,0
2973,5,43,1,0
2974,0,43,1,0
2975,0,43,1,0
2976,0,43,1,0
2977,4,43,1,0
2978,0,43,1,0
2979,0,42,1,0
2980,0,42,1,0
2981,0,42,1,0
2982,0,42,1,0
2983,0,42,1,0
2984,0,42,1,0
2985,4,42,1,0
2986,0,42,1,0
2987,1,42,1,0
2988,0,42,1,0
2989,0,42,1,0
2990,0,42,1,0
2991,0,42,1,0
2992,5,42,1,0
2993,0,42,1,0
2994,0,42,1,0
2995,0,42,1,0
2996,0,42,1,0
2997,0,42,1,0
2998,0,42,1,0
2999,0,42,1,0
3000,0,42,1,0
3001,0,42,1,0
3002,0,42,1,0
3003,4,42,1,0
3004,2,42,1,0
3005,0,42,1,0
3006,0,42,1,0
3007,0,42,1,0
3008,0,42,1,0
3009,0,42,1,0
3010,0,42,1,0
3011,0,42,1,0
3012,0,42,1,0
3013,0,42,1,0
3014,0,42,1,0
3015,0,42,1,0
3016,0,42,1,0
3017,3,42,1,0
3018,0,42,1,0
3019,0,42,1,0
3020,2,42,1,0
3021,0,42,1,0
3022,4,42,1,0
3023,5,42,1,0
3024,5,42,1,0
3025,0,42,1,0
3026,0,42,1,0
3027,5,42,1,0
3028,0,42,1,0
3029,3,42,1,0
3030,4,42,1,0
3031,0,42,1,0
3032,5,42,1,0
3033,0,42,1,0
3034,0,42,1,0
3035,0,42,1,0
3036,5,42,1,0
3037,2,42,1,0
3038,0,42,1,0
3039,0,42,1,0
3040,3,42,1,0
3041,0,42,1,0
3042,0,42,1,0
3043,0,42,1,0
3044,0,42,1,0
3045,0,42,1,0
3046,0,42,1,0
3047,0,42,1,0
3048,0,42,1,0
3049,0,42,1,0
3050,0,42,1,0
3051,0,42,1,0
3052,3,42,1,0
3053,0,42,1,0
3054,1,42,1,0
3055,0,42,1,0
3056,0,42,1,0
3057,5,42,1,0
3058,1,42,1,0
3059,0,42,1,0
3060,0,42,1,0
3061,0,42,1,0
3062,0,42,1,0
3063,0,42,1,0
3064,0,42,1,0
3065,0,42,1,0
3066,0,42,1,0
3067,0,42,1,0
3068,5,42,1,0
3069,1,41,1,0
3070,0,41,1,0
3071,0,41,1,0
3072,0,41,1,0
3073,0,41,1,0
3074,0,41,1,0
3075,3,41,1,0
3076,0,41,1,0
3077,2,41,1,0
3078,0,41,1,0
3079,0,41,1,0
3080,5,41,1,0
3081,0,41,1,0
3082,0,41,1,0
3083,0,41,1,0
3084,0,41,1,0
3085,0,41,1,0
3086,0,41,1,0
3087,0,41,1,0
3088,0,41,1,0
3089,0,41,1,0
3090,0,41,1,0
3091,0,41,1,0
3092,0,41,1,0
3093,0,41,1,0
3094,0,41,1,0
3095,5,41,1,0
3096,5,41,1,0
3097,0,41,1,0
3098,0,41,1,0
3099,5,41,1,0
3100,0,41,1,0
3101,0,41,1,0
3102,5,41,1,0
3103,0,41,1,0
3104,0,41,1,0
3105,0,41,1,0
3106,0,41,1,0
3107,0,41,1,0
3108,0,41,1,0
3109,0,41,1,0
3110,0,41,1,0
3111,0,41,1,0
3112,0,41,1,0
3113,0,41,1,0
3114,2,41,1,0
3115,0,41,1,0
3116,0,41,1,0
3117,0,41,1,0
3118,0,41,1,0
3119,1,41,1,0
3120,0,41,1,0
3121,0,41,1,0
3122,0,41,1,0
3123,0,41,1,0
3124,0,41,1,0
3125,5,41,1,0
3126,1,41,1,0
3127,0,41,1,0
3128,0,41,1,0
3129,0,41,1,0
3130,0,41,1,0
3131,5,41,1,0
3132,0,41,1,0
3133,0,41,1,0
3134,0,41,1,0
3135,0,41,1,0
3136,0,41,1,0
3137,0,41,1,0
3138,0,41,1,0
3139,0,41,1,0
3140,2,41,1,0
3141,2,41,1,0
3142,0,41,1,0
3143,0,41,1,0
3144,0,41,1,0
3145,4,41,1,0
3146,0,41,1,0
3147,0,41,1,0
3148,0,41,1,0
3149,5,41,1,0
3150,2,41,1,0
3151,0,41,1,0
3152,0,41,1,0
3153,5,41,1,0
3154,0,41,1,0
3155,2,41,1,0
3156,0,41,1,0
3157,0,41,1,0
3158,0,41,1,0
3159,5,41,1,0
3160,2,41,1,0
3161,0,41,1,0
3162,0,41,1,0
3163,0,41,1,0
3164,0,41,1,0
3165,0,40,1,0
3166,0,40,1,0
3167,0,40,1,0
3168,0,40,1,0
3169,0,40,1,0
3170,2,40,1,0
3171,1,40,1,0
3172,0,40,1,0
3173,0,40,1,0
3174,0,40,1,0
3175,0,40,1,0
3176,0,40,1,0
3177,2,40,1,0
3178,0,40,1,0
3179,5,40,1,0
3180,0,40,1,0
3181,0,40,1,0
3182,0,40,1,0
3183,1,40,1,0
3184,2,40,1,0
3185,0,40,1,0
3186,0,40,1,0
3187,0,40,1,0
3188,2,40,1,0
3189,0,40,1,0
3190,2,40,1,0
3191,0,40,1,0
3192,5,40,1,0
3193,0,40,1,0
3194,0,40,1,0
3195,0,40,1,0
3196,0,40,1,0
3197,0,40,1,0
3198,0,40,1,0
3199,0,40,1,0
3200,0,40,1,0
3201,5,40,1,0
3202,0,40,1,0
3203,0,40,1,0
3204,0,40,1,0
3205,0,40,1,0
3206,0,40,1,0
3207,0,40,1,0
3208,0,40,1,0
3209,1,40,1,0
3210,0,40,1,0
3211,0,40,1,0
3212,0,40,1,0
3213,1,40,1,0
3214,0,40,1,0
3215,0,40,1,0
3216,2,40,1,0
3217,3,40,1,0
3218,5,40,1,0
3219,0,40,1,0
3220,0,40,1,0
3221,0,40,1,0
3222,0,40,1,0
3223,0,40,1,0
3224,5,40,1,0
3225,0,40,1,0
3226,2,40,1,0
3227,0,40,1,0
3228,0,40,1,0
3229,0,40,1,0
3230,0,40,1,0
3231,0,40,1,0
3232,0,40,1,0
3233,0,40,1,0
3234,0,40,1,0
3235,0,40,1,0
3236,0,40,1,0
3237,0,40,1,0
3238,0,40,1,0
3239,0,40,1,0
3240,0,40,1,0
3241,5,40,1,0
3242,0,40,1,0
3243,0,40,1,0
3244,0,40,1,0
3245,0,40,1,0
3246,0,40,1,0
3247,0,40,1,0
3248,0,40,1,0
3249,5,40,1,0
3250,0,40,1,0
3251,2,39,1,0
3252,1,39,1,0
3253,1,39,1,0
3254,0,39,1,0
3255,0,39,1,0
3256,2,39,1,0
3257,0,39,1,0
3258,1,39,1,0
3259,2,39,1,0
3260,0,39,1,0
3261,0,39,1,0
3262,2,39,1,0
3263,0,39,1,0
3264,0,39,1,0
3265,0,39,1,0
3266,0,39,1,0
3267,0,39,1,0
3268,2,39,1,0
3269,0,39,1,0
3270,0,39,1,0
3271,0,39,1,0
3272,0,39,1,0
3273,5,39,1,0
3274,0,39,1,0
3275,0,39,1,0
3276,0,39,1,0
3277,0,39,1,0
3278,0,39,1,0
3279,0,39,1,0
3280,5,39,1,0
3281,2,39,1,0
3282,1,39,1,0
3283,0,39,1,0
3284,0,39,1,0
3285,0,39,1,0
3286,5,39,1,0
3287,0,39,1,0
3288,0,39,1,0
3289,4,39,1,0
3290,0,39,1,0
3291,0,39,1,0
3292,0,39,1,0
3293,2,39,1,0
3294,0,39,1,0
3295,0,39,1,0
3296,0,39,1,0
3297,0,39,1,0
3298,1,39,1,0
3299,0,39,1,0
3300,0,39,1,0
3301,0,39,1,0
3302,0,39,1,0
3303,0,39,1,0
3304,0,39,1,0
3305,1,39,1,0
3306,0,39,1,0
3307,0,39,1,0
3308,5,39,1,0
3309,0,39,1,0
3310,0,39,1,0
3311,0,39,1,0
3312,0,39,1,0
3313,0,39,1,0
3314,0,39,1,0
3315,4,39,1,0
3316,0,39,1,0
3317,0,39,1,0
3318,0,39,1,0
3319,0,39,1,0
3320,0,39,1,0
3321,0,39,1,0
3322,0,39,1,0
3323,0,39,1,0
3324,2,39,1,0
3325,0,39,1,0
3326,5,39,1,0
3327,0,39,1,0
3328,0,39,1,0
3329,0,39,1,0
3330,1,39,1,0
3331,0,39,1,0
3332,3,39,1,0
3333,2,39,1,0
3334,0,39,1,0
3335,0,39,1,0
3336,2,39,1,0
3337,0,39,1,0
3338,4,39,1,0
3339,0,39,1,0
3340,0,39,1,0
3341,0,38,1,0
3342,0,38,1,0
3343,0,38,1,0
3344,1,38,1,0
3345,0,38,1,0
3346,2,38,1,0
3347,0,38,1,0
3348,0,38,1,0
3349,0,38,1,0
3350,0,38,1,0
3351,0,38,1,0
3352,0,38,1,0
3353,5,38,1,0
3354,3,38,1,0
3355,0,38,1,0
3356,0,38,1,0
3357,0,38,1,0
3358,0,38,1,0
3359,3,38,1,0
3360,3,38,1,0
3361,0,38,1,0
3362,0,38,1,0
3363,1,38,1,0
3364,0,38,1,0
3365,0,38,1,0
3366,0,38,1,0
3367,0,38,1,0
3368,0,38,1,0
3369,3,38,1,0
3370,0,38,1,0
3371,5,38,1,0
3372,0,38,1,0
3373,0,38,1,0
3374,0,38,1,0
3375,5,38,1,0
3376,0,38,1,0
3377,0,38,1,0
3378,0,38,1,0
3379,0,38,1,0
3380,0,38,1,0
3381,0,38,1,0
3382,0,38,1,0
3383,0,38,1,0
3384,0,38,1,0
3385,0,38,1,0
3386,3,38,1,0
3387,0,38,1,0
3388,0,38,1,0
3389,0,38,1,0
3390,0,38,1,0
3391,0,38,1,0
3392,0,38,1,0
3393,0,38,1,0
3394,0,38,1,0
3395,0,38,1,0
3396,3,38,1,0
3397,1,38,1,0
3398,5,38,1,0
3399,5,38,1,0
3400,0,38,1,0
3401,0,38,1,0
3402,0,38,1,0
3403,0,38,1,0
3404,0,38,1,0
3405,0,37,1,0
3406,0,37,1,0
3407,1,37,1,0
3408,0,37,1,0
3409,5,37,1,0
3410,0,37,1,0
3411,0,37,1,0
3412,0,37,1,0
3413,1,37,1,0
3414,0,37,1,0
3415,0,37,1,0
3416,0,37,1,0
3417,0,37,1,0
3418,3,37,1,0
3419,0,37,1,0
3420,0,37,1,0
3421,0,37,1,0
3422,0,37,1,0
3423,3,37,1,0
3424,0,37,1,0
3425,0,37,1,0
3426,0,37,1,0
3427,0,37,1,0
3428,0,37,1,0
3429,3,37,1,0
3430,1,37,1,0
3431,0,37,1,0
3432,0,37,1,0
3433,2,37,1,0
3434,0,37,1,0
3435,0,37,1,0
3436,0,37,1,0
3437,0,37,1,0
3438,0,37,1,0
3439,0,37,1,0
3440,1,37,1,0
3441,0,37,1,0
3442,0,37,1,0
3443,0,37,1,0
3444,0,37,1,0
3445,0,37,1,0
3446,0,37,1,0
3447,0,37,1,0
3448,0,37,1,0
3449,2,37,1,0
3450,3,37,1,0
3451,0,37,1,0
3452,0,37,1,0
3453,0,37,1,0
3454,0,37,1,0
3455,5,37,1,0
3456,3,37,1,0
3457,0,37,1,0
3458,0,36,1,0
3459,0,36,1,0
3460,0,36,1,0
3461,0,36,1,0
3462,3,36,1,0
3463,5,36,1,0
3464,0,36,1,0
3465,0,36,1,0
3466,0,36,1,0
3467,0,36,1,0
3468,5,36,1,0
3469,0,36,1,0
3470,0,36,1,0
3471,3,36,1,0
3472,0,36,1,0
3473,0,36,1,0
3474,5,36,1,0
3475,0,36,1,0
3476,0,36,1,0
3477,1,36,1,0
3478,0,36,1,0
3479,1,36,1,0
3480,0,36,1,0
3481,0,36,1,0
3482,0,36,1,0
3483,0,36,1,0
3484,0,36,1,0
3485,0,36,1,0
3486,0,36,1,0
3487,2,36,1,0
3488,0,36,1,0
3489,0,36,1,0
3490,0,36,1,0
3491,0,36,1,0
3492,0,36,1,0
3493,0,36,1,0
3494,0,36,1,0
3495,5,36,1,0
3496,5,36,1,0
3497,0,36,1,0
3498,0,36,1,0
3499,0,36,1,0
3500,0,36,1,0
3501,0,36,1,0
3502,3,36,1,0
3503,0,36,1,0
3504,0,36,1,0
3505,0,36,1,0
3506,0,36,1,0
3507,0,36,1,0
3508,0,36,1,0
3509,0,36,1,0
3510,0,36,1,0
3511,0,36,1,0
3512,0,36,1,0
3513,4,35,1,0
3514,0,35,1,0
3515,0,35,1,0
3516,1,35,1,0
3517,0,35,1,0
3518,0,35,1,0
3519,0,35,1,0
3520,1,35,1,0
3521,0,35,1,0
3522,0,35,1,0
3523,0,35,1,0
3524,2,35,1,0
3525,0,35,1,0
3526,0,35,1,0
3527,0,35,1,0
3528,0,35,1,0
3529,0,35,1,0
3530,0,35,1,0
3531,0,35,1,0
3532,0,35,1,0
3533,0,35,1,0
3534,3,35,1,0
3535,0,35,1,0
3536,0,35,1,0
3537,0,35,1,0
3538,0,35,1,0
3539,0,35,1,0
3540,0,35,1,0
3541,3,35,1,0
3542,0,35,1,0
3543,0,35,1,0
3544,0,35,1,0
3545,0,35,1,0
3546,0,35,1,0
3547,0,35,1,0
3548,0,35,1,0
3549,0,35,1,0
3550,0,35,1,0
3551,5,35,1,0
3552,0,34,1,0
3553,0,34,1,0
3554,0,34,1,0
3555,0,34,1,0
3556,2,34,1,0
3557,0,34,1,0
3558,5,34,1,0
3559,0,34,1,0
3560,0,34,1,0
3561,0,34,1,0
3562,2,34,1,0
3563,0,34,1,0
3564,1,34,1,0
3565,0,34,1,0
3566,0,34,1,0
3567,0,34,1,0
3568,0,34,1,0
3569,3,34,1,0
3570,0,34,1,0
3571,0,34,1,0
3572,0,34,1,0
3573,0,34,1,0
3574,0,34,1,0
3575,0,34,1,0
3576,0,34,1,0
3577,0,34,1,0
3578,0,34,1,0
3579,0,34,1,0
3580,0,34,1,0
3581,0,34,1,0
3582,0,34,1,0
3583,1,34,1,0
3584,0,33,1,0
3585,0,33,1,0
3586,0,33,1,0
3587,0,33,1,0
3588,0,33,1,0
3589,0,33,1,0
3590,0,33,1,0
3591,2,33,1,0
3592,0,33,1,0
3593,0,33,1,0
3594,0,33,1,0
3595,0,33,1,0
3596,0,33,1,0
3597,0,33,1,0
3598,0,33,1,0
3599,0,33,1,0
3600,0,33,1,0
3601,0,33,1,0
3602,0,32,1,0
3603,0,32,1,0
3604,3,32,1,0
3605,0,32,1,0
3606,0,32,1,0
3607,0,32,1,0
3608,1,32,1,0
3609,0,32,1,0
3610,2,32,1,0
3611,0,32,1,0
3612,3,32,1,0
3613,0,31,1,0
3614,0,31,1,0
3615,0,31,1,0
3616,1,31,1,0
3617,0,31,1,0
3618,0,31,1,0
3619,0,31,1,0
3620,2,31,1,0
3621,0,30,1,0
3622,0,30,1,0
3623,0,30,1,0
3624,5,29,1,0
3625,0,29,1,0
3626,0,29,1,0
3627,0,29,1,0
3628,2,29,1,0
3629,3,29,1,0
3630,0,28,1,0
3631,0,27,1,0
3632,3,24,1,0
3633,0,23,1,0
3634,0,21,1,0
3635,5,20,1,0
3636,0,17,1,0
3637,0,17,1,0
3638,0,16,1,0
3639,0,15,1,0
3640,0,15,1,0
3641,0,15,1,0
3642,0,15,1,0
3643,0,15,1,0
3644,2,15,1,0
3645,0,14,1,0
3646,0,14,1,0
3647,0,14,1,0
3648,0,14,1,0
3649,0,13,1,0
3650,0,13,1,0
3651,0,13,1,0
3652,0,13,1,0
3653,0,13,1,0
3654,0,13,1,0
3655,0,12,1,0
3656,1,12,1,0
3657,0,12,1,0
3658,0,12,1,0
3659,0,12,1,0
3660,0,12,1,0
3661,0,12,1,0
3662,0,12,1,0
3663,0,12,1,0
3664,0,12,1,0
3665,0,12,1,0
3666,0,12,1,0
3667,0,12,1,0
3668,0,12,1,0
3669,0,12,1,0
3670,0,12,1,0
3671,0,12,1,0
3672,0,12,1,0
3673,0,12,1,0
3674,0,12,1,0
3675,0,12,1,0
3676,0,10,1,0
3677,0,10,1,0
3678,0,10,1,0
3679,0,10,1,0
3680,0,10,1,0
3681,0,10,1,0
3682,0,10,1,0
3683,0,10,1,0
3684,0,10,1,0
3685,0,10,1,0
3686,0,10,1,0
3687,0,10,1,0
3688,0,10,1,0
3689,0,52,1,0
3690,0,52,1,0
3691,0,52,1,0
3692,0,52,1,0
3693,0,52,1,0
3694,0,52,1,0
3695,0,52,1,0
3696,3,94,0,0
3697,5,90,0,0
3698,5,88,0,0
3699,3,88,0,0
3700,5,87,0,0
3701,3,87,0,0
3702,5,87,0,0
3703,3,86,0,0
3704,4,86,0,0
3705,3,85,0,0
3706,2,85,0,0
3707,5,85,0,0
3708,5,85,0,0
3709,3,84,0,0
3710,5,84,0,0
3711,5,84,0,0
3712,3,84,0,0
3713,3,83,0,0
3714,5,83,0,0
3715,3,83,0,0
3716,5,83,0,0
3717,3,83,0,0
3718,5,83,0,0
3719,5,83,0,0
3720,2,82,0,0
3721,5,82,0,0
3722,2,82,0,0
3723,5,82,0,0
3724,1,81,0,0
3725,2,81,0,0
3726,4,81,0,0
3727,5,81,0,0
3728,5,81,0,0
3729,3,81,0,0
3730,5,81,0,0
3731,2,81,0,0
3732,5,81,0,0
3733,5,81,0,0
3734,5,81,0,0
3735,5,80,0,0
3736,3,80,0,0
3737,3,80,0,0
3738,5,80,0,0
3739,5,80,0,0
3740,2,80,0,0
3741,3,80,0,0
3742,5,79,0,0
3743,5,79,0,0
3744,5,79,0,0
3745,3,79,0,0
3746,0,79,0,0
3747,5,79,0,0
3748,5,79,0,0
3749,2,79,0,0
3750,5,79,0,0
3751,5,79,0,0
3752,2,79,0,0
3753,5,79,0,0
3754,5,78,0,0
3755,2,78,0,0
3756,5,78,0,0
3757,5,78,0,0
3758,5,78,0,0
3759,5,78,0,0
3760,3,78,0,0
3761,3,78,0,0
3762,5,77,0,0
3763,5,77,0,0
3764,5,77,0,0
3765,3,77,0,0
3766,0,77,0,0
3767,5,77,0,0
3768,3,77,0,0
3769,2,77,0,0
3770,2,77,0,0
3771,3,77,0,0
3772,3,77,0,0
3773,5,77,0,0
3774,3,77,0,0
3775,2,77,0,0
3776,5,76,0,0
3777,5,76,0,0
3778,5,76,0,0
3779,5,76,0,0
3780,5,76,0,0
3781,5,76,0,0
3782,2,76,0,0
3783,5,76,0,0
3784,5,76,0,0
3785,5,76,0,0
3786,5,76,0,0
3787,5,76,0,0
3788,3,76,0,0
3789,3,76,0,0
3790,5,76,0,0
3791,0,76,0,0
3792,5,75,0,0
3793,1,75,0,0
3794,3,75,0,0
3795,5,75,0,0
3796,1,75,0,0
3797,3,75,0,0
3798,5,75,0,0
3799,5,75,0,0
3800,5,75,0,0
3801,5,75,0,0
3802,5,75,0,0
3803,5,75,0,0
3804,3,75,0,0
3805,0,75,0,0
3806,5,75,0,0
3807,5,75,0,0
3808,2,74,0,0
3809,3,74,0,0
3810,3,74,0,0
3811,5,74,0,0
3812,5,74,0,0
3813,0,74,0,0
3814,0,74,0,0
3815,3,74,0,0
3816,5,74,0,0
3817,5,74,0,0
3818,5,74,0,0
3819,3,74,0,0
3820,5,74,0,0
3821,5,74,0,0
3822,5,74,0,0
3823,5,73,0,0
3824,2,73,0,0
3825,3,73,0,0
3826,3,73,0,0
3827,5,73,0,0
3828,5,73,0,0
3829,2,73,0,0
3830,5,73,0,0
3831,5,73,0,0
3832,2,73,0,0
3833,5,73,0,0
3834,5,73,0,0
3835,5,73,0,0
3836,3,73,0,0
3837,2,73,0,0
3838,3,73,0,0
3839,0,73,0,0
3840,3,73,0,0
3841,3,73,0,0
3842,5,73,0,0
3843,2,73,0,0
3844,3,73,0,0
3845,3,72,0,0
3846,3,72,0,0
3847,5,72,0,0
3848,5,72,0,0
3849,5,72,0,0
3850,2,72,0,0
3851,5,72,0,0
3852,5,72,0,0
3853,5,72,0,0
3854,5,72,0,0
3855,3,72,0,0
3856,5,72,0,0
3857,3,72,0,0
3858,3,72,0,0
3859,3,72,0,0
3860,2,72,0,0
3861,3,72,0,0
3862,2,72,0,0
3863,5,72,0,0
3864,5,72,0,0
3865,5,72,0,0
3866,3,72,0,0
3867,5,72,0,0
3868,3,71,0,0
3869,5,71,0,0
3870,0,71,0,0
3871,2,71,0,0
3872,3,71,0,0
3873,5,71,0,0
3874,3,71,0,0
3875,5,71,0,0
3876,5,71,0,0
3877,0,71,0,0
3878,5,71,0,0
3879,5,71,0,0
3880,5,71,0,0
3881,3,71,0,0
3882,5,71,0,0
3883,5,71,0,0
3884,5,71,0,0
3885,5,71,0,0
3886,3,71,0,0
3887,3,71,0,0
3888,5,71,0,0
3889,5,71,0,0
3890,0,71,0,0
3891,5,71,0,0
3892,5,71,0,0
3893,3,70,0,0
